United States life table functions and actuarial functions at 2.3 percent interest
based on the historical mortality probabilities used in the 2024 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
1970,78,0.087914,30908,2717,29549,216925,7.02,5245,4450,0.8483,35391,6.7472,75.47
1970,79,0.094708,28191,2670,26856,187376,6.65,4677,3999,0.8551,30146,6.4461,71.85
1970,80,0.102145,25521,2607,24218,160520,6.29,4139,3566,0.8616,25469,6.1542,68.35
1970,81,0.110156,22914,2524,21652,136302,5.95,3632,3153,0.8680,21331,5.8726,64.97
1970,82,0.118809,20390,2423,19179,114650,5.62,3159,2762,0.8741,17698,5.6017,61.72
1970,83,0.127983,17967,2300,16818,95472,5.31,2722,2395,0.8799,14539,5.3423,58.61
1970,84,0.137647,15668,2157,14590,78654,5.02,2320,2054,0.8855,11818,5.0941,55.63
1970,85,0.148020,13511,2000,12511,64064,4.74,1956,1742,0.8908,9498,4.8568,52.78
1970,86,0.159041,11511,1831,10596,51553,4.48,1629,1459,0.8959,7542,4.6310,50.07
1970,87,0.170698,9681,1652,8854,40957,4.23,1339,1206,0.9007,5913,4.4169,47.50
1970,88,0.183370,8028,1472,7292,32103,4.00,1085,982,0.9052,4575,4.2150,45.08
1970,89,0.196537,6556,1288,5912,24811,3.78,866,788,0.9094,3489,4.0275,42.83
1970,90,0.209919,5268,1106,4715,18899,3.59,680,621,0.9133,2623,3.8547,40.76
1970,91,0.223139,4162,929,3697,14184,3.41,526,482,0.9169,1943,3.6963,38.86
1970,92,0.235473,3233,761,2852,10487,3.24,399,367,0.9202,1417,3.5506,37.11
1970,93,0.247235,2472,611,2166,7634,3.09,298,275,0.9233,1018,3.4129,35.46
1970,94,0.259816,1861,483,1619,5468,2.94,219,203,0.9263,720,3.2792,33.85
1970,95,0.272991,1377,376,1189,3849,2.79,159,148,0.9292,500,3.1500,32.30
1970,96,0.286786,1001,287,858,2660,2.66,113,105,0.9320,341,3.0253,30.80
1970,97,0.301227,714,215,607,1802,2.52,79,74,0.9347,229,2.9050,29.36
1970,98,0.316342,499,158,420,1196,2.40,54,50,0.9373,150,2.7890,27.97
1970,99,0.332159,341,113,284,776,2.27,36,34,0.9398,96,2.6769,26.62
1970,100,0.348767,228,79,188,491,2.16,23,22,0.9422,60,2.5687,25.32
1970,101,0.366206,148,54,121,303,2.04,15,14,0.9446,37,2.4643,24.07
1970,102,0.384516,94,36,76,182,1.93,9,9,0.9469,22,2.3635,22.86
1970,103,0.403742,58,23,46,106,1.83,6,5,0.9490,13,2.2662,21.69
1970,104,0.423929,35,15,27,60,1.73,3,3,0.9512,7,2.1725,20.57
1970,105,0.445125,20,9,15,32,1.63,2,2,0.9532,4,2.0821,19.49
1970,106,0.467381,11,5,8,17,1.54,1,1,0.9551,2,1.9951,18.44
1970,107,0.490750,6,3,4,9,1.45,1,0,0.9570,1,1.9112,17.43
1970,108,0.515288,3,2,2,4,1.36,0,0,0.9588,0,1.8305,16.47
1970,109,0.541052,1,1,1,2,1.28,0,0,0.9606,0,1.7529,15.53
1970,110,0.568105,1,0,0,1,1.20,0,0,0.9623,0,1.6782,14.64
1970,111,0.596510,0,0,0,0,1.13,0,0,0.9639,0,1.6063,13.78
1970,112,0.626336,0,0,0,0,1.06,0,0,0.9654,0,1.5373,12.95
1970,113,0.657652,0,0,0,0,0.99,0,0,0.9669,0,1.4709,12.15
1970,114,0.690535,0,0,0,0,0.92,0,0,0.9684,0,1.4072,11.39
1970,115,0.725062,0,0,0,0,0.86,0,0,0.9697,0,1.3459,10.65
1970,116,0.761315,0,0,0,0,0.80,0,0,0.9711,0,1.2872,9.95
1970,117,0.799381,0,0,0,0,0.74,0,0,0.9723,0,1.2307,9.27
1970,118,0.839350,0,0,0,0,0.68,0,0,0.9735,0,1.1766,8.62
1970,119,0.881317,0,0,0,0,0.63,0,0,0.9747,0,1.1247,8.00
1971,0,0.021267,100000,2127,98070,6738753,67.39,100000,24044,0.2404,3378382,33.7838,399.91
1971,1,0.001283,97873,126,97811,6640682,67.85,95673,21965,0.2296,3278382,34.2666,405.70
1971,2,0.000887,97748,87,97704,6542872,66.94,93402,21845,0.2339,3182710,34.0754,403.41
1971,3,0.000763,97661,75,97624,6445168,66.00,91221,21764,0.2386,3089308,33.8662,400.89
1971,4,0.000658,97586,64,97554,6347544,65.05,89102,21696,0.2435,2998087,33.6478,398.27
1971,5,0.000584,97522,57,97494,6249989,64.09,87041,21639,0.2486,2908985,33.4207,395.55
1971,6,0.000519,97465,51,97440,6152496,63.13,85035,21589,0.2539,2821944,33.1858,392.73
1971,7,0.000473,97415,46,97392,6055056,62.16,83080,21546,0.2593,2736909,32.9432,389.82
1971,8,0.000442,97369,43,97347,5957664,61.19,81173,21508,0.2650,2653829,32.6933,386.82
1971,9,0.000415,97326,40,97305,5860317,60.21,79313,21473,0.2707,2572656,32.4366,383.74
1971,10,0.000398,97285,39,97266,5763012,59.24,77498,21440,0.2767,2493342,32.1730,380.58
1971,11,0.000407,97246,40,97227,5665746,58.26,75725,21410,0.2827,2415845,31.9027,377.33
1971,12,0.000446,97207,43,97185,5568519,57.29,73993,21380,0.2889,2340119,31.6263,374.02
1971,13,0.000540,97163,53,97137,5471334,56.31,72297,21348,0.2953,2266126,31.3447,370.64
1971,14,0.000715,97111,69,97076,5374197,55.34,70633,21310,0.3017,2193830,31.0594,367.21
1971,15,0.000972,97042,94,96994,5277121,54.38,68996,21260,0.3081,2123196,30.7728,363.77
1971,16,0.001293,96947,125,96884,5180126,53.43,67379,21195,0.3146,2054200,30.4872,360.35
1971,17,0.001623,96822,157,96743,5083242,52.50,65779,21110,0.3209,1986821,30.2045,356.95
1971,18,0.001902,96665,184,96573,4986499,51.59,64196,21005,0.3272,1921042,29.9247,353.60
1971,19,0.002074,96481,200,96381,4889926,50.68,62633,20886,0.3335,1856847,29.6464,350.26
1971,20,0.002172,96281,209,96176,4793545,49.79,61098,20759,0.3398,1794213,29.3662,346.89
1971,21,0.002258,96072,217,95963,4697369,48.89,59595,20629,0.3462,1733115,29.0818,343.48
1971,22,0.002276,95855,218,95746,4601406,48.00,58123,20498,0.3527,1673521,28.7927,340.01
1971,23,0.002210,95636,211,95531,4505660,47.11,56687,20368,0.3593,1615398,28.4968,336.46
1971,24,0.002109,95425,201,95324,4410129,46.22,55290,20246,0.3662,1558711,28.1915,332.80
1971,25,0.002069,95224,197,95125,4314805,45.31,53933,20132,0.3733,1503421,27.8757,329.01
1971,26,0.002032,95027,193,94930,4219680,44.41,52611,20023,0.3806,1449488,27.5509,325.11
1971,27,0.002015,94834,191,94738,4124750,43.49,51324,19918,0.3881,1396876,27.2168,321.10
1971,28,0.001995,94643,189,94548,4030011,42.58,50069,19817,0.3958,1345552,26.8740,316.99
1971,29,0.002020,94454,191,94358,3935463,41.67,48846,19719,0.4037,1295483,26.5220,312.76
1971,30,0.002063,94263,194,94166,3841105,40.75,47651,19623,0.4118,1246638,26.1618,308.44
1971,31,0.002138,94069,201,93968,3746939,39.83,46484,19527,0.4201,1198986,25.7937,304.02
1971,32,0.002226,93867,209,93763,3652971,38.92,45341,19430,0.4285,1152503,25.4183,299.52
1971,33,0.002333,93659,218,93549,3559208,38.00,44223,19331,0.4371,1107161,25.0357,294.93
1971,34,0.002474,93440,231,93325,3465658,37.09,43128,19230,0.4459,1062938,24.6460,290.25
1971,35,0.002662,93209,248,93085,3372334,36.18,42054,19126,0.4548,1019810,24.2498,285.50
1971,36,0.002893,92961,269,92826,3279249,35.28,40999,19017,0.4638,977756,23.8481,280.68
1971,37,0.003110,92692,288,92548,3186423,34.38,39962,18901,0.4730,936756,23.4414,275.80
1971,38,0.003327,92404,307,92250,3093875,33.48,38942,18779,0.4822,896795,23.0292,270.85
1971,39,0.003550,92096,327,91933,3001625,32.59,37940,18653,0.4916,857853,22.6111,265.83
1971,40,0.003811,91769,350,91594,2909692,31.71,36955,18521,0.5012,819913,22.1869,260.74
1971,41,0.004165,91420,381,91229,2818098,30.83,35986,18383,0.5108,782958,21.7571,255.58
1971,42,0.004610,91039,420,90829,2726869,29.95,35031,18237,0.5206,746972,21.3233,250.38
1971,43,0.005107,90619,463,90388,2636040,29.09,34085,18079,0.5304,711941,20.8870,245.14
1971,44,0.005636,90156,508,89902,2545652,28.24,33149,17909,0.5403,677856,20.4489,239.89
1971,45,0.006187,89648,555,89371,2455750,27.39,32221,17726,0.5501,644707,20.0089,234.61
1971,46,0.006748,89094,601,88793,2366379,26.56,31302,17531,0.5601,612486,19.5672,229.31
1971,47,0.007300,88492,646,88169,2277586,25.74,30391,17325,0.5701,581184,19.1233,223.98
1971,48,0.007904,87846,694,87499,2189417,24.92,29491,17108,0.5801,550793,18.6765,218.62
1971,49,0.008589,87152,749,86778,2101917,24.12,28600,16880,0.5902,521302,18.2271,213.23
1971,50,0.009394,86403,812,85998,2015140,23.32,27717,16640,0.6003,492701,17.7760,207.81
1971,51,0.010238,85592,876,85154,1929142,22.54,26840,16385,0.6105,464984,17.3246,202.40
1971,52,0.011262,84715,954,84238,1843988,21.77,25967,16117,0.6207,438145,16.8728,196.97
1971,53,0.012472,83761,1045,83239,1759750,21.01,25098,15831,0.6308,412177,16.4229,191.57
1971,54,0.013749,82717,1137,82148,1676511,20.27,24228,15525,0.6408,387079,15.9768,186.22
1971,55,0.015073,81579,1230,80965,1594363,19.54,23357,15199,0.6507,362852,15.5349,180.92
1971,56,0.016456,80350,1322,79689,1513398,18.84,22488,14855,0.6606,339495,15.0968,175.66
1971,57,0.017910,79028,1415,78320,1433709,18.14,21621,14493,0.6703,317007,14.6623,170.45
1971,58,0.019418,77612,1507,76859,1355390,17.46,20756,14115,0.6800,295386,14.2314,165.28
1971,59,0.021047,76105,1602,75304,1278531,16.80,19895,13721,0.6897,274630,13.8037,160.14
1971,60,0.022773,74503,1697,73655,1203227,16.15,19039,13312,0.6992,254735,13.3798,155.06
1971,61,0.024504,72807,1784,71915,1129572,15.51,18187,12888,0.7086,235696,12.9597,150.02
1971,62,0.026691,71023,1896,70075,1057657,14.89,17342,12452,0.7180,217509,12.5421,145.01
1971,63,0.029111,69127,2012,68121,987582,14.29,16500,12000,0.7273,200167,12.1314,140.08
1971,64,0.031592,67115,2120,66054,919462,13.70,15659,11530,0.7363,183667,11.7288,135.25
1971,65,0.034108,64994,2217,63886,853407,13.13,14824,11046,0.7452,168008,11.3336,130.50
1971,66,0.036392,62778,2285,61635,789521,12.58,13996,10552,0.7539,153184,10.9446,125.84
1971,67,0.038991,60493,2359,59314,727886,12.03,13184,10054,0.7626,139188,10.5576,121.19
1971,68,0.041972,58134,2440,56914,668572,11.50,12385,9552,0.7713,126004,10.1741,116.59
1971,69,0.045300,55694,2523,54433,611658,10.98,11598,9044,0.7798,113619,9.7962,112.05
1971,70,0.048925,53171,2601,51871,557225,10.48,10824,8530,0.7881,102021,9.4255,107.61
1971,71,0.052730,50570,2667,49237,505355,9.99,10063,8012,0.7962,91197,9.0627,103.25
1971,72,0.056683,47903,2715,46546,456118,9.52,9318,7494,0.8042,81134,8.7073,98.99
1971,73,0.060794,45188,2747,43814,409572,9.06,8592,6978,0.8121,71816,8.3583,94.80
1971,74,0.065202,42441,2767,41057,365758,8.62,7888,6467,0.8198,63224,8.0148,90.68
1971,75,0.070162,39674,2784,38282,324701,8.18,7208,5964,0.8274,55336,7.6767,86.62
1971,76,0.075713,36890,2793,35494,286419,7.76,6552,5470,0.8348,48127,7.3457,82.65
1971,77,0.081705,34097,2786,32704,250925,7.36,5920,4985,0.8421,41576,7.0234,78.78
1971,78,0.088145,31311,2760,29931,218221,6.97,5314,4512,0.8491,35656,6.7102,75.02
1971,79,0.095100,28551,2715,27194,188290,6.59,4736,4054,0.8560,30342,6.4062,71.37
1971,80,0.102599,25836,2651,24511,161097,6.24,4190,3614,0.8626,25606,6.1117,67.84
1971,81,0.110773,23185,2568,21901,136586,5.89,3675,3194,0.8690,21416,5.8272,64.43
1971,82,0.119447,20617,2463,19386,114685,5.56,3195,2796,0.8751,17741,5.5534,61.14
1971,83,0.128864,18154,2339,16985,95299,5.25,2750,2423,0.8811,14546,5.2900,57.98
1971,84,0.139203,15815,2201,14714,78315,4.95,2342,2076,0.8867,11797,5.0378,54.95
1971,85,0.150051,13613,2043,12592,63601,4.67,1970,1758,0.8921,9455,4.7987,52.08
1971,86,0.161349,11571,1867,10637,51009,4.41,1637,1469,0.8972,7485,4.5721,49.37
1971,87,0.173610,9704,1685,8861,40371,4.16,1342,1211,0.9020,5848,4.3573,46.79
1971,88,0.186780,8019,1498,7270,31510,3.93,1084,983,0.9066,4506,4.1561,44.37
1971,89,0.199860,6521,1303,5870,24240,3.72,862,785,0.9107,3421,3.9702,42.14
1971,90,0.212408,5218,1108,4664,18370,3.52,674,617,0.9146,2560,3.7975,40.07
1971,91,0.225281,4110,926,3647,13706,3.34,519,477,0.9183,1886,3.6337,38.10
1971,92,0.237943,3184,758,2805,10060,3.16,393,362,0.9218,1367,3.4777,36.23
1971,93,0.252368,2426,612,2120,7255,2.99,293,271,0.9252,974,3.3261,34.41
1971,94,0.267335,1814,485,1571,5135,2.83,214,199,0.9284,681,3.1829,32.69
1971,95,0.282692,1329,376,1141,3563,2.68,153,143,0.9315,467,3.0479,31.07
1971,96,0.298405,953,284,811,2422,2.54,107,100,0.9343,314,2.9206,29.55
1971,97,0.314436,669,210,564,1611,2.41,74,69,0.9370,206,2.8004,28.11
1971,98,0.330743,459,152,383,1047,2.28,49,46,0.9396,133,2.6866,26.74
1971,99,0.347280,307,107,254,665,2.17,32,30,0.9420,83,2.5781,25.44
1971,100,0.364644,200,73,164,411,2.05,21,19,0.9444,51,2.4733,24.18
1971,101,0.382876,127,49,103,247,1.94,13,12,0.9467,30,2.3722,22.97
1971,102,0.402020,79,32,63,144,1.84,8,7,0.9489,18,2.2746,21.80
1971,103,0.422121,47,20,37,82,1.74,5,4,0.9510,10,2.1806,20.67
1971,104,0.443227,27,12,21,44,1.64,3,2,0.9530,5,2.0899,19.58
1971,105,0.465388,15,7,12,23,1.55,1,1,0.9550,3,2.0026,18.53
1971,106,0.488657,8,4,6,12,1.46,1,1,0.9569,1,1.9185,17.52
1971,107,0.513090,4,2,3,6,1.37,0,0,0.9587,1,1.8375,16.55
1971,108,0.538745,2,1,1,3,1.29,0,0,0.9604,0,1.7596,15.61
1971,109,0.565682,1,1,1,1,1.21,0,0,0.9621,0,1.6846,14.72
1971,110,0.593966,0,0,0,0,1.13,0,0,0.9637,0,1.6125,13.85
1971,111,0.623664,0,0,0,0,1.06,0,0,0.9653,0,1.5432,13.02
1971,112,0.654848,0,0,0,0,0.99,0,0,0.9668,0,1.4766,12.22
1971,113,0.687590,0,0,0,0,0.93,0,0,0.9682,0,1.4126,11.45
1971,114,0.721970,0,0,0,0,0.86,0,0,0.9696,0,1.3512,10.71
1971,115,0.758068,0,0,0,0,0.80,0,0,0.9709,0,1.2922,10.01
1971,116,0.795971,0,0,0,0,0.74,0,0,0.9722,0,1.2356,9.33
1971,117,0.835770,0,0,0,0,0.69,0,0,0.9734,0,1.1813,8.68
1971,118,0.877559,0,0,0,0,0.63,0,0,0.9746,0,1.1292,8.05
1971,119,0.921436,0,0,0,0,0.58,0,0,0.9757,0,1.0792,7.45
1972,0,0.020646,100000,2065,98131,6740954,67.41,100000,23998,0.2400,3380420,33.8042,400.15
1972,1,0.001275,97935,125,97873,6642823,67.83,95734,21980,0.2296,3280420,34.2662,405.69
1972,2,0.000911,97811,89,97766,6544951,66.91,93462,21861,0.2339,3184686,34.0747,403.40
1972,3,0.000751,97721,73,97685,6447185,65.98,91277,21778,0.2386,3091224,33.8663,400.90
1972,4,0.000621,97648,61,97618,6349500,65.02,89158,21711,0.2435,2999947,33.6475,398.27
1972,5,0.000538,97587,52,97561,6251882,64.06,87099,21657,0.2486,2910789,33.4191,395.53
1972,6,0.000494,97535,48,97511,6154321,63.10,85095,21611,0.2540,2823690,33.1826,392.69
1972,7,0.000462,97487,45,97464,6056810,62.13,83141,21570,0.2594,2738594,32.9391,389.77
1972,8,0.000432,97442,42,97421,5959346,61.16,81234,21532,0.2651,2655453,32.6888,386.77
1972,9,0.000414,97400,40,97379,5861925,60.18,79374,21498,0.2708,2574219,32.4317,383.68
1972,10,0.000407,97359,40,97339,5764546,59.21,77557,21466,0.2768,2494845,32.1679,380.51
1972,11,0.000409,97320,40,97300,5667207,58.23,75782,21435,0.2828,2417288,31.8977,377.27
1972,12,0.000448,97280,44,97258,5569907,57.26,74048,21404,0.2891,2341506,31.6213,373.96
1972,13,0.000548,97236,53,97210,5472649,56.28,72351,21372,0.2954,2267457,31.3396,370.58
1972,14,0.000728,97183,71,97148,5375439,55.31,70686,21333,0.3018,2195106,31.0545,367.15
1972,15,0.000998,97112,97,97064,5278292,54.35,69046,21283,0.3082,2124421,30.7681,363.72
1972,16,0.001334,97015,129,96951,5181228,53.41,67426,21216,0.3146,2055374,30.4832,360.30
1972,17,0.001649,96886,160,96806,5084277,52.48,65823,21128,0.3210,1987948,30.2016,356.92
1972,18,0.001907,96726,184,96634,4987471,51.56,64237,21022,0.3273,1922125,29.9226,353.57
1972,19,0.002072,96542,200,96442,4890837,50.66,62673,20902,0.3335,1857889,29.6443,350.23
1972,20,0.002183,96342,210,96236,4794395,49.76,61137,20775,0.3398,1795216,29.3640,346.87
1972,21,0.002256,96131,217,96023,4698159,48.87,59632,20644,0.3462,1734079,29.0799,343.46
1972,22,0.002236,95914,214,95807,4602136,47.98,58159,20513,0.3527,1674448,28.7906,339.99
1972,23,0.002168,95700,207,95596,4506329,47.09,56725,20386,0.3594,1616288,28.4936,336.42
1972,24,0.002075,95493,198,95393,4410733,46.19,55329,20266,0.3663,1559564,28.1870,332.74
1972,25,0.001995,95294,190,95199,4315339,45.28,53973,20153,0.3734,1504235,27.8701,328.94
1972,26,0.001990,95104,189,95010,4220140,44.37,52654,20048,0.3808,1450262,27.5431,325.02
1972,27,0.001989,94915,189,94821,4125130,43.46,51368,19946,0.3883,1397607,27.2078,320.99
1972,28,0.002004,94726,190,94631,4030310,42.55,50113,19846,0.3960,1346239,26.8640,316.87
1972,29,0.002021,94536,191,94441,3935679,41.63,48888,19748,0.4039,1296126,26.5120,312.64
1972,30,0.002044,94345,193,94249,3841238,40.71,47693,19651,0.4120,1247238,26.1516,308.32
1972,31,0.002135,94152,201,94052,3746989,39.80,46525,19556,0.4203,1199545,25.7828,303.89
1972,32,0.002258,93951,212,93845,3652937,38.88,45382,19459,0.4288,1153020,25.4070,299.38
1972,33,0.002371,93739,222,93628,3559092,37.97,44261,19359,0.4374,1107638,25.0249,294.80
1972,34,0.002469,93517,231,93402,3465464,37.06,43164,19256,0.4461,1063377,24.6359,290.13
1972,35,0.002617,93286,244,93164,3372062,36.15,42089,19152,0.4550,1020213,24.2394,285.37
1972,36,0.002798,93042,260,92912,3278898,35.24,41035,19044,0.4641,978124,23.8363,280.54
1972,37,0.003007,92782,279,92642,3185987,34.34,40000,18932,0.4733,937089,23.4271,275.62
1972,38,0.003240,92503,300,92353,3093345,33.44,38983,18814,0.4826,897089,23.0121,270.64
1972,39,0.003508,92203,323,92041,3000992,32.55,37983,18691,0.4921,858105,22.5916,265.60
1972,40,0.003815,91879,351,91704,2908951,31.66,36999,18561,0.5016,820122,22.1659,260.49
1972,41,0.004169,91529,382,91338,2817247,30.78,36029,18423,0.5113,783123,21.7357,255.33
1972,42,0.004580,91147,417,90939,2725909,29.91,35073,18276,0.5211,747093,21.3014,250.12
1972,43,0.005029,90730,456,90502,2634970,29.04,34127,18119,0.5309,712021,20.8639,244.87
1972,44,0.005577,90274,503,90022,2544468,28.19,33192,17951,0.5408,677894,20.4234,239.58
1972,45,0.006213,89770,558,89491,2454447,27.34,32265,17770,0.5508,644702,19.9816,234.28
1972,46,0.006846,89212,611,88907,2364955,26.51,31343,17574,0.5607,612437,19.5396,228.98
1972,47,0.007437,88602,659,88272,2276048,25.69,30429,17364,0.5707,581094,19.0967,223.66
1972,48,0.008068,87943,710,87588,2187776,24.88,29524,17143,0.5807,550665,18.6517,218.32
1972,49,0.008752,87233,763,86851,2100188,24.08,28627,16910,0.5907,521141,18.2045,212.95
1972,50,0.009530,86470,824,86058,2013337,23.28,27738,16665,0.6008,492514,17.7556,207.57
1972,51,0.010351,85646,886,85202,1927279,22.50,26856,16407,0.6109,464776,17.3059,202.17
1972,52,0.011189,84759,948,84285,1842077,21.73,25981,16135,0.6210,437919,16.8554,196.77
1972,53,0.012279,83811,1029,83296,1757792,20.97,25113,15851,0.6312,411938,16.4037,191.34
1972,54,0.013637,82782,1129,82217,1674495,20.23,24247,15550,0.6413,386826,15.9538,185.95
1972,55,0.015030,81653,1227,81039,1592278,19.50,23378,15226,0.6513,362579,15.5093,180.61
1972,56,0.016396,80426,1319,79766,1511239,18.79,22509,14883,0.6612,339201,15.0695,175.33
1972,57,0.017858,79107,1413,78401,1431473,18.10,21642,14522,0.6710,316692,14.6330,170.10
1972,58,0.019434,77694,1510,76939,1353072,17.42,20778,14144,0.6807,295050,14.2002,164.90
1972,59,0.021165,76184,1612,75378,1276133,16.75,19916,13750,0.6904,274272,13.7714,159.76
1972,60,0.023084,74572,1721,73711,1200755,16.10,19056,13338,0.6999,254356,13.3476,154.67
1972,61,0.024973,72850,1819,71941,1127044,15.47,18198,12908,0.7093,235299,12.9301,149.66
1972,62,0.026880,71031,1909,70077,1055103,14.85,17344,12463,0.7186,217102,12.5171,144.70
1972,63,0.029065,69122,2009,68117,985026,14.25,16499,12008,0.7278,199757,12.1074,139.79
1972,64,0.031457,67113,2111,66057,916909,13.66,15659,11539,0.7369,183258,11.7030,134.94
1972,65,0.033925,65002,2205,63899,850851,13.09,14825,11057,0.7458,167599,11.3048,130.16
1972,66,0.036361,62797,2283,61655,786952,12.53,14001,10566,0.7547,152774,10.9120,125.44
1972,67,0.039112,60513,2367,59330,725298,11.99,13188,10068,0.7634,138773,10.5226,120.77
1972,68,0.042076,58146,2447,56923,665968,11.45,12387,9564,0.7721,125585,10.1382,116.16
1972,69,0.045282,55700,2522,54439,609045,10.93,11599,9054,0.7806,113198,9.7590,111.61
1972,70,0.048888,53178,2600,51878,554606,10.43,10825,8541,0.7890,101599,9.3854,107.12
1972,71,0.052999,50578,2681,49238,502728,9.94,10064,8024,0.7972,90773,9.0192,102.73
1972,72,0.057386,47897,2749,46523,453491,9.47,9317,7502,0.8052,80709,8.6628,98.45
1972,73,0.061902,45149,2795,43751,406968,9.01,8585,6980,0.8130,71392,8.3162,94.29
1972,74,0.066610,42354,2821,40943,363217,8.58,7872,6460,0.8206,62807,7.9784,90.24
1972,75,0.071590,39533,2830,38118,322273,8.15,7183,5948,0.8280,54935,7.6484,86.28
1972,76,0.076893,36703,2822,35291,284156,7.74,6518,5445,0.8353,47753,7.3257,82.41
1972,77,0.082576,33880,2798,32481,248864,7.35,5882,4955,0.8424,41234,7.0102,78.62
1972,78,0.088847,31083,2762,29702,216383,6.96,5275,4480,0.8493,35352,6.7019,74.92
1972,79,0.095817,28321,2714,26964,186681,6.59,4698,4022,0.8561,30077,6.4018,71.32
1972,80,0.103392,25607,2648,24284,159717,6.24,4153,3582,0.8626,25379,6.1117,67.84
1972,81,0.111508,22960,2560,21680,135433,5.90,3639,3162,0.8689,21226,5.8323,64.49
1972,82,0.120143,20400,2451,19174,113754,5.58,3161,2766,0.8749,17587,5.5638,61.27
1972,83,0.129315,17949,2321,16788,94580,5.27,2719,2394,0.8807,14426,5.3063,58.18
1972,84,0.139054,15628,2173,14541,77791,4.98,2314,2051,0.8862,11707,5.0596,55.22
1972,85,0.149364,13455,2010,12450,63250,4.70,1947,1736,0.8915,9393,4.8237,52.38
1972,86,0.160492,11445,1837,10527,50800,4.44,1619,1452,0.8966,7446,4.5986,49.68
1972,87,0.172269,9608,1655,8781,40274,4.19,1329,1198,0.9014,5827,4.3851,47.12
1972,88,0.184256,7953,1465,7220,31493,3.96,1075,974,0.9059,4498,4.1837,44.70
1972,89,0.196333,6488,1274,5851,24273,3.74,857,780,0.9102,3423,3.9925,42.41
1972,90,0.209123,5214,1090,4669,18422,3.53,674,616,0.9144,2566,3.8092,40.21
1972,91,0.223237,4124,921,3663,13754,3.34,521,478,0.9183,1892,3.6338,38.11
1972,92,0.239294,3203,766,2820,10090,3.15,395,365,0.9220,1371,3.4687,36.12
1972,93,0.255185,2437,622,2126,7271,2.98,294,272,0.9254,976,3.3199,34.34
1972,94,0.268645,1815,488,1571,5145,2.84,214,199,0.9284,682,3.1863,32.74
1972,95,0.282667,1327,375,1140,3574,2.69,153,143,0.9312,468,3.0582,31.20
1972,96,0.297265,952,283,811,2434,2.56,107,100,0.9340,315,2.9352,29.72
1972,97,0.312455,669,209,565,1624,2.43,74,69,0.9367,208,2.8172,28.31
1972,98,0.328249,460,151,385,1059,2.30,50,47,0.9392,134,2.7038,26.95
1972,99,0.344662,309,107,256,675,2.18,33,31,0.9417,84,2.5947,25.64
1972,100,0.361895,203,73,166,419,2.07,21,20,0.9440,52,2.4893,24.37
1972,101,0.379990,129,49,105,253,1.96,13,12,0.9463,31,2.3876,23.15
1972,102,0.398989,80,32,64,148,1.85,8,7,0.9485,18,2.2895,21.97
1972,103,0.418938,48,20,38,84,1.75,5,4,0.9507,10,2.1949,20.84
1972,104,0.439885,28,12,22,46,1.65,3,3,0.9527,6,2.1038,19.75
1972,105,0.461880,16,7,12,24,1.56,1,1,0.9547,3,2.0159,18.69
1972,106,0.484974,8,4,6,12,1.47,1,1,0.9566,1,1.9313,17.68
1972,107,0.509222,4,2,3,6,1.38,0,0,0.9584,1,1.8498,16.70
1972,108,0.534683,2,1,2,3,1.30,0,0,0.9602,0,1.7714,15.76
1972,109,0.561418,1,1,1,1,1.22,0,0,0.9619,0,1.6960,14.85
1972,110,0.589489,0,0,0,0,1.15,0,0,0.9635,0,1.6235,13.98
1972,111,0.618963,0,0,0,0,1.07,0,0,0.9651,0,1.5538,13.15
1972,112,0.649911,0,0,0,0,1.00,0,0,0.9666,0,1.4868,12.34
1972,113,0.682407,0,0,0,0,0.94,0,0,0.9680,0,1.4224,11.57
1972,114,0.716527,0,0,0,0,0.87,0,0,0.9694,0,1.3606,10.83
1972,115,0.752353,0,0,0,0,0.81,0,0,0.9707,0,1.3012,10.11
1972,116,0.789971,0,0,0,0,0.75,0,0,0.9720,0,1.2442,9.43
1972,117,0.829470,0,0,0,0,0.69,0,0,0.9733,0,1.1896,8.77
1972,118,0.870943,0,0,0,0,0.64,0,0,0.9744,0,1.1371,8.15
1972,119,0.914490,0,0,0,0,0.59,0,0,0.9756,0,1.0868,7.54
1973,0,0.019807,100000,1981,98215,6763524,67.64,100000,23864,0.2386,3386385,33.8638,400.87
1973,1,0.001275,98019,125,97957,6665309,68.00,95816,21928,0.2289,3286385,34.2991,406.09
1973,2,0.000872,97894,85,97852,6567352,67.09,93542,21809,0.2331,3190569,34.1084,403.80
1973,3,0.000744,97809,73,97773,6469501,66.14,91359,21729,0.2378,3097027,33.8995,401.29
1973,4,0.000639,97736,62,97705,6371728,65.19,89239,21663,0.2427,3005668,33.6812,398.67
1973,5,0.000563,97674,55,97646,6274023,64.23,87177,21607,0.2479,2916429,33.4543,395.95
1973,6,0.000506,97619,49,97594,6176377,63.27,85169,21559,0.2531,2829253,33.2194,393.13
1973,7,0.000470,97569,46,97546,6078783,62.30,83212,21517,0.2586,2744084,32.9772,390.23
1973,8,0.000435,97524,42,97502,5981236,61.33,81303,21478,0.2642,2660873,32.7280,387.24
1973,9,0.000411,97481,40,97461,5883734,60.36,79440,21444,0.2699,2579570,32.4719,384.16
1973,10,0.000398,97441,39,97422,5786273,59.38,77622,21412,0.2758,2500130,32.2090,381.01
